Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Postal Code,Product ID,Sales,Quantity,Discount,Profit
8054,CA-2023-152205,28/09/2023,5/10/2023,Standard Class,SF-20965,Corporate,19134,OFF-BI-10004094,2,1,,655
8055,CA-2021-121188,28/08/2021,4/9/2021,Standard Class,CB-12025,Consumer,90049,OFF-ST-10001490,892,5,267,35
8056,CA-2021-121188,28/08/2021,4/9/2021,Standard Class,CB-12025,Consumer,90049,FUR-BO-10004695,307,2,,666
8057,CA-2021-121188,28/08/2021,4/9/2021,Standard Class,CB-12025,Consumer,90049,OFF-ST-10000736,728,9,29,82
8058,CA-2021-121188,28/08/2021,4/9/2021,Standard Class,CB-12025,Consumer,90049,OFF-BI-10001617,41,5,,36
8059,CA-2021-121188,28/08/2021,4/9/2021,Standard Class,CB-12025,Consumer,90049,TEC-PH-10003589,43,3,,176
8060,CA-2021-121188,28/08/2021,4/9/2021,Standard Class,CB-12025,Consumer,90049,FUR-FU-10003981,4,2,1,16
8061,CA-2021-156013,20/09/2021,26/09/2021,Standard Class,TC-20980,Corporate,11561,OFF-PA-10001970,61,5,28,4
8062,CA-2021-156013,20/09/2021,26/09/2021,Standard Class,TC-20980,Corporate,11561,OFF-BI-10002437,24,2,,448
8063,CA-2022-132997,7/11/2022,9/11/2022,First Class,LW-17215,Consumer,14609,TEC-PH-10000586,263,4,71,96
8064,CA-2022-132997,7/11/2022,9/11/2022,First Class,LW-17215,Consumer,14609,TEC-PH-10003811,359,3,100,97
8065,CA-2022-132997,7/11/2022,9/11/2022,First Class,LW-17215,Consumer,14609,OFF-PA-10004983,12,2,6,96
8066,CA-2022-132997,7/11/2022,9/11/2022,First Class,LW-17215,Consumer,14609,OFF-ST-10003479,116,3,5,82
8067,CA-2022-132997,7/11/2022,9/11/2022,First Class,LW-17215,Consumer,14609,OFF-BI-10004318,276,2,,784
8068,US-2021-160563,20/10/2021,24/10/2021,Standard Class,NS-18640,Corporate,94109,TEC-AC-10002567,239,3,86,97
8069,US-2021-160563,20/10/2021,24/10/2021,Standard Class,NS-18640,Corporate,94109,FUR-FU-10001731,16,6,6,2
8070,CA-2023-151750,1/1/2023,5/1/2023,Standard Class,JM-15250,Consumer,77340,OFF-ST-10002743,454,5,,56
8071,CA-2023-151750,1/1/2023,5/1/2023,Standard Class,JM-15250,Consumer,77340,FUR-FU-10002116,141,5,,42
8072,CA-2023-151750,1/1/2023,5/1/2023,Standard Class,JM-15250,Consumer,77340,FUR-CH-10003199,310,4,,744
8073,CA-2023-151750,1/1/2023,5/1/2023,Standard Class,JM-15250,Consumer,77340,OFF-AR-10003158,12,4,,736
8074,CA-2023-151750,1/1/2023,5/1/2023,Standard Class,JM-15250,Consumer,77340,OFF-BI-10000301,6,5,,47
8075,CA-2023-151750,1/1/2023,5/1/2023,Standard Class,JM-15250,Consumer,77340,OFF-BI-10000343,13,14,,748
8076,CA-2023-151750,1/1/2023,5/1/2023,Standard Class,JM-15250,Consumer,77340,OFF-AP-10004708,15,2,,224
8077,CA-2021-106187,23/06/2021,29/06/2021,Standard Class,RF-19345,Corporate,30344,FUR-FU-10000794,27,3,9,42
8078,CA-2021-106187,23/06/2021,29/06/2021,Standard Class,RF-19345,Corporate,30344,OFF-BI-10004519,165,1,74,98
8079,CA-2021-106187,23/06/2021,29/06/2021,Standard Class,RF-19345,Corporate,30344,TEC-AC-10001590,75,,,
8080,US-2022-164945,22/11/2022,27/11/2022,Standard Class,CA-12055,Home Office,10009,OFF-BI-10001524,134,8,,272
8081,CA-2021-150714,26/10/2021,1/11/2021,Standard Class,KH-16690,Corporate,97477,OFF-LA-10001474,146,6,,544
8082,CA-2021-150714,26/10/2021,1/11/2021,Standard Class,KH-16690,Corporate,97477,OFF-PA-10001497,131,3,,904
8083,CA-2021-150714,26/10/2021,1/11/2021,Standard Class,KH-16690,Corporate,97477,OFF-AP-10003287,203,5,,88
8084,CA-2021-150714,26/10/2021,1/11/2021,Standard Class,KH-16690,Corporate,97477,OFF-BI-10002982,14,7,,301
8085,CA-2021-150714,26/10/2021,1/11/2021,Standard Class,KH-16690,Corporate,97477,OFF-ST-10001809,718,10,,64
8086,CA-2022-105753,20/10/2022,26/10/2022,Standard Class,LC-16960,Home Office,22204,FUR-FU-10000246,61,5,18,1
8087,CA-2023-120894,28/04/2023,2/5/2023,Standard Class,JL-15130,Consumer,28403,OFF-AP-10000252,28,3,,8
8088,CA-2022-106621,29/09/2022,1/10/2022,Second Class,DM-12955,Corporate,85364,OFF-AR-10002375,10,4,,496
8089,CA-2021-107020,10/7/2021,14/07/2021,Standard Class,MV-18190,Consumer,92404,OFF-BI-10003719,39,2,,92
8090,US-2021-117492,7/8/2021,9/8/2021,First Class,NS-18640,Corporate,21215,OFF-AP-10001492,77,9,20,58
8091,CA-2020-101392,7/12/2020,13/12/2020,Standard Class,AS-10630,Home Office,98103,OFF-ST-10000532,269,7,70,36
8092,CA-2021-127502,10/12/2021,14/12/2021,Standard Class,MT-17815,Consumer,94110,OFF-LA-10001613,5,2,2,76
8093,CA-2023-143658,8/11/2023,13/11/2023,Second Class,SR-20425,Home Office,10035,OFF-AR-10002818,109,5,32,9
8094,CA-2023-133046,27/07/2023,1/8/2023,Second Class,DK-13375,Consumer,98115,FUR-FU-10001940,23,3,10,88
8095,CA-2023-133046,27/07/2023,1/8/2023,Second Class,DK-13375,Consumer,98115,OFF-PA-10003883,26,4,12,2
8096,CA-2023-133046,27/07/2023,1/8/2023,Second Class,DK-13375,Consumer,98115,OFF-PA-10002787,12,2,6,96
8097,CA-2023-133046,27/07/2023,1/8/2023,Second Class,DK-13375,Consumer,98115,TEC-AC-10000991,234,5,32,95
8098,CA-2023-122798,28/12/2023,1/1/2024,Standard Class,SV-20935,Consumer,87105,OFF-ST-10003058,118,5,34,25
8099,CA-2023-122798,28/12/2023,1/1/2024,Standard Class,SV-20935,Consumer,87105,OFF-PA-10004239,4,1,1,28
8100,CA-2022-169663,10/3/2022,13/03/2022,First Class,RH-19510,Home Office,90045,TEC-AC-10003038,26,3,5,85
8101,CA-2022-169663,10/3/2022,13/03/2022,First Class,RH-19510,Home Office,90045,TEC-MA-10000984,3357,3,,6
8102,CA-2021-149846,22/05/2021,26/05/2021,Standard Class,SB-20185,Consumer,90045,OFF-LA-10004484,8,2,3,26
8103,CA-2021-149846,22/05/2021,26/05/2021,Standard Class,SB-20185,Consumer,90045,TEC-MA-10004002,2973,7,,32
8104,CA-2021-149846,22/05/2021,26/05/2021,Standard Class,SB-20185,Consumer,90045,OFF-ST-10002406,104,7,29,79
8105,CA-2021-149846,22/05/2021,26/05/2021,Standard Class,SB-20185,Consumer,90045,TEC-PH-10003645,775,6,,728
8106,CA-2023-159149,17/02/2023,19/02/2023,First Class,CR-12820,Home Office,77041,FUR-BO-10001601,89,1,,664
8107,CA-2023-159149,17/02/2023,19/02/2023,First Class,CR-12820,Home Office,77041,OFF-AR-10000937,175,6,,44
8108,CA-2023-159149,17/02/2023,19/02/2023,First Class,CR-12820,Home Office,77041,TEC-PH-10000038,438,4,,336
8109,US-2023-167570,8/12/2023,15/12/2023,Standard Class,EG-13900,Consumer,19140,FUR-CH-10003396,215,4,,544
8110,CA-2023-160122,18/11/2023,23/11/2023,Standard Class,RD-19930,Consumer,60623,OFF-EN-10002592,55,6,,584
8111,CA-2023-160122,18/11/2023,23/11/2023,Standard Class,RD-19930,Consumer,60623,FUR-CH-10000422,127,2,,386
8112,CA-2022-130393,1/12/2022,3/12/2022,Second Class,JM-15865,Consumer,76903,FUR-CH-10002647,248,5,,43
8113,CA-2022-130393,1/12/2022,3/12/2022,Second Class,JM-15865,Consumer,76903,OFF-AP-10004859,11,4,,648
8114,CA-2022-130393,1/12/2022,3/12/2022,Second Class,JM-15865,Consumer,76903,FUR-CH-10004477,85,2,,246
8115,CA-2023-144820,3/10/2023,7/10/2023,Second Class,LW-16825,Corporate,77506,OFF-AR-10004817,20,5,,64
8116,CA-2023-101014,29/08/2023,4/9/2023,Standard Class,RW-19540,Corporate,90049,FUR-FU-10003374,148,3,41,2
8117,CA-2023-105543,24/11/2023,24/11/2023,Same Day,BG-11695,Corporate,67846,OFF-ST-10003123,33,1,7,29
8118,US-2023-113201,30/06/2023,5/7/2023,Standard Class,TT-21220,Consumer,90045,OFF-PA-10000675,204,5,100,95
8119,US-2023-106551,22/07/2023,27/07/2023,Standard Class,EB-13930,Consumer,60653,FUR-CH-10004997,526,4,,344
8120,CA-2022-116722,11/11/2022,16/11/2022,Standard Class,LP-17080,Consumer,94110,FUR-FU-10001934,41,2,10,96
8121,CA-2022-116722,11/11/2022,16/11/2022,Standard Class,LP-17080,Consumer,94110,FUR-CH-10004997,451,3,,152
8122,CA-2022-116722,11/11/2022,16/11/2022,Standard Class,LP-17080,Consumer,94110,OFF-BI-10001890,31,11,,504
8123,CA-2020-138128,9/12/2020,15/12/2020,Standard Class,FP-14320,Consumer,19134,OFF-EN-10002500,30,3,,672
8124,CA-2020-138128,9/12/2020,15/12/2020,Standard Class,FP-14320,Consumer,19134,TEC-CO-10001766,1079,4,,976
8125,US-2023-150070,7/9/2023,12/9/2023,Standard Class,JA-15970,Consumer,95351,FUR-CH-10004860,161,2,,568
8126,CA-2021-137064,6/2/2021,13/02/2021,Standard Class,TS-21655,Consumer,77070,OFF-BI-10002049,2,3,,934
8127,CA-2021-137064,6/2/2021,13/02/2021,Standard Class,TS-21655,Consumer,77070,TEC-AC-10003499,18,2,,528
8128,CA-2021-137064,6/2/2021,13/02/2021,Standard Class,TS-21655,Consumer,77070,OFF-ST-10003470,670,3,,752
8129,CA-2023-157350,26/08/2023,1/9/2023,Standard Class,DP-13000,Consumer,60610,FUR-FU-10000222,64,5,,96
8130,CA-2020-127866,20/07/2020,23/07/2020,First Class,JD-15895,Corporate,92503,TEC-AC-10000023,41,2,15,94
8131,CA-2020-127866,20/07/2020,23/07/2020,First Class,JD-15895,Corporate,92503,OFF-PA-10003971,11,2,5,96
8132,CA-2020-127866,20/07/2020,23/07/2020,First Class,JD-15895,Corporate,92503,OFF-AR-10003481,13,4,3,12
8133,CA-2020-127866,20/07/2020,23/07/2020,First Class,JD-15895,Corporate,92503,OFF-ST-10001490,535,3,160,41
8134,CA-2021-131352,8/10/2021,13/10/2021,Standard Class,GH-14485,Corporate,75081,FUR-FU-10003708,72,3,,78
8135,CA-2021-121776,16/02/2021,21/02/2021,Standard Class,RD-19585,Consumer,90008,OFF-PA-10001970,36,3,17,84
8136,CA-2021-121776,16/02/2021,21/02/2021,Standard Class,RD-19585,Consumer,90008,OFF-LA-10002762,87,7,41,71
8137,CA-2022-118073,12/8/2022,16/08/2022,Standard Class,CS-12490,Corporate,33801,FUR-TA-10002533,562,7,,2925
8138,CA-2020-103219,9/11/2020,13/11/2020,Standard Class,BF-11215,Home Office,10035,FUR-FU-10004091,56,9,21,52
8139,CA-2022-102561,18/07/2022,22/07/2022,Standard Class,NK-18490,Home Office,19140,OFF-AR-10001545,11,8,,264
8140,CA-2022-102561,18/07/2022,22/07/2022,Standard Class,NK-18490,Home Office,19140,OFF-ST-10001476,284,10,,8
8141,CA-2022-102561,18/07/2022,22/07/2022,Standard Class,NK-18490,Home Office,19140,OFF-PA-10004971,18,4,,496
8142,CA-2022-100993,5/2/2022,10/2/2022,Standard Class,AZ-10750,Consumer,92037,OFF-LA-10003223,14,3,7,73
8143,CA-2022-100993,5/2/2022,10/2/2022,Standard Class,AZ-10750,Consumer,92037,OFF-ST-10004340,186,3,50,54
8144,CA-2022-100993,5/2/2022,10/2/2022,Standard Class,AZ-10750,Consumer,92037,FUR-TA-10001095,557,4,,728
8145,CA-2022-100993,5/2/2022,10/2/2022,Standard Class,AZ-10750,Consumer,92037,TEC-PH-10001448,159,4,,968
8146,US-2020-112949,20/06/2020,27/06/2020,Standard Class,Co-12640,Consumer,73505,OFF-AP-10001005,471,6,155,9
8147,US-2020-112949,20/06/2020,27/06/2020,Standard Class,Co-12640,Consumer,73505,OFF-AR-10003469,3,2,1,52
8148,US-2023-146822,9/6/2023,14/06/2023,Standard Class,AG-10675,Consumer,24153,OFF-PA-10000249,49,4,23,12
8149,US-2022-131058,27/12/2022,31/12/2022,Standard Class,EM-14140,Home Office,92704,OFF-LA-10001613,20,7,9,16
8150,CA-2020-167997,26/01/2020,29/01/2020,First Class,CA-11965,Corporate,57701,OFF-BI-10001758,10,2,5,68
8151,CA-2020-167997,26/01/2020,29/01/2020,First Class,CA-11965,Corporate,57701,FUR-BO-10004409,141,2,39,96
8152,CA-2023-140151,23/03/2023,25/03/2023,First Class,RB-19360,Consumer,98115,OFF-ST-10001558,32,2,4,48
8153,CA-2023-140151,23/03/2023,25/03/2023,First Class,RB-19360,Consumer,98115,OFF-PA-10002986,20,3,9,4
8154,CA-2023-140151,23/03/2023,25/03/2023,First Class,RB-19360,Consumer,98115,TEC-CO-10004722,13999,4,6719,96
8155,US-2023-143770,20/03/2023,24/03/2023,Standard Class,RD-19720,Consumer,6457,TEC-AC-10002842,238,,,8
8156,US-2023-143770,20/03/2023,24/03/2023,Standard Class,RD-19720,Consumer,6457,OFF-PA-10001125,61,2,27,96
8157,CA-2022-131296,4/10/2022,9/10/2022,Standard Class,MS-17830,Consumer,21215,FUR-TA-10002622,239,2,,372
8158,CA-2022-103464,18/11/2022,22/11/2022,Standard Class,PG-18820,Consumer,92105,TEC-AC-10002842,595,,,2
8159,CA-2023-136238,26/12/2023,1/1/2024,Standard Class,KB-16240,Corporate,79762,OFF-PA-10004285,16,3,,32
8160,CA-2022-120803,9/3/2022,13/03/2022,Standard Class,RB-19465,Home Office,6460,TEC-AC-10004469,199,5,87,75
8161,CA-2022-134138,16/02/2022,20/02/2022,Standard Class,JD-15790,Consumer,7109,FUR-CH-10001545,227,2,36,96
8162,CA-2021-120915,28/09/2021,3/10/2021,Second Class,JJ-15445,Consumer,10035,OFF-AP-10002578,293,6,76,52
8163,CA-2021-120915,28/09/2021,3/10/2021,Second Class,JJ-15445,Consumer,10035,TEC-PH-10003012,307,2,89,98
8164,CA-2021-168207,2/11/2021,6/11/2021,Standard Class,LT-17110,Consumer,92105,FUR-FU-10004909,96,6,33,96
8165,CA-2021-168207,2/11/2021,6/11/2021,Standard Class,LT-17110,Consumer,92105,OFF-BI-10001524,117,7,,488
8166,CA-2021-168207,2/11/2021,6/11/2021,Standard Class,LT-17110,Consumer,92105,OFF-BI-10003355,11,3,,952
8167,CA-2021-168207,2/11/2021,6/11/2021,Standard Class,LT-17110,Consumer,92105,FUR-BO-10004357,512,3,,499
8168,CA-2022-144148,31/07/2022,5/8/2022,Standard Class,AH-10690,Corporate,94122,FUR-TA-10002774,863,7,,128
8169,CA-2023-107174,6/11/2023,13/11/2023,Standard Class,AB-10060,Home Office,98105,FUR-TA-10004575,2036,7,366,86
8170,CA-2023-107174,6/11/2023,13/11/2023,Standard Class,AB-10060,Home Office,98105,FUR-CH-10003312,449,2,,568
8171,CA-2023-107174,6/11/2023,13/11/2023,Standard Class,AB-10060,Home Office,98105,TEC-AC-10001465,108,3,32,96
8172,CA-2022-146150,14/02/2022,19/02/2022,Standard Class,FM-14380,Consumer,39212,OFF-AR-10002240,264,7,68,18
8173,CA-2020-114125,9/7/2020,13/07/2020,Standard Class,GH-14410,Home Office,90049,OFF-LA-10004559,2,1,1,88
8174,CA-2020-114125,9/7/2020,13/07/2020,Standard Class,GH-14410,Home Office,90049,OFF-BI-10003291,41,6,,904
8175,CA-2020-114125,9/7/2020,13/07/2020,Standard Class,GH-14410,Home Office,90049,OFF-ST-10001505,23,4,4,92
8176,CA-2022-114944,30/01/2022,4/2/2022,Standard Class,HE-14800,Corporate,60623,OFF-PA-10003892,156,4,,512
8177,CA-2022-135965,22/09/2022,25/09/2022,First Class,SZ-20035,Home Office,10035,OFF-ST-10002370,128,6,37,34
8178,CA-2023-149699,22/12/2023,24/12/2023,First Class,CM-12115,Consumer,90008,TEC-AC-10000474,474,5,142,95
8179,CA-2022-166429,2/9/2022,8/9/2022,Standard Class,TG-21310,Consumer,98198,TEC-CO-10002095,999,2,449,98
8180,CA-2021-112767,2/8/2021,6/8/2021,Standard Class,DK-12985,Consumer,97477,FUR-TA-10003469,277,4,,5
8181,CA-2021-119879,21/11/2021,25/11/2021,Standard Class,SS-20410,Consumer,19120,FUR-TA-10002958,1252,8,,704
8182,CA-2021-119879,21/11/2021,25/11/2021,Standard Class,SS-20410,Consumer,19120,TEC-PH-10002923,110,5,,97
8183,CA-2023-155642,18/05/2023,22/05/2023,Standard Class,BM-11575,Corporate,60653,FUR-FU-10004973,22,3,,608
8184,CA-2023-155642,18/05/2023,22/05/2023,Standard Class,BM-11575,Corporate,60653,FUR-FU-10001918,1,1,,892
8185,US-2023-101721,23/07/2023,27/07/2023,Standard Class,MY-17380,Corporate,60623,OFF-PA-10003641,63,3,,312
8186,CA-2021-136728,13/09/2021,17/09/2021,Second Class,AG-10900,Consumer,60623,OFF-EN-10002621,7,1,,824
8187,CA-2021-136728,13/09/2021,17/09/2021,Second Class,AG-10900,Consumer,60623,FUR-CH-10003817,170,4,,72
8188,CA-2022-127194,10/12/2022,16/12/2022,Standard Class,BW-11110,Corporate,10024,OFF-PA-10000659,62,9,29,82
8189,CA-2021-140375,2/10/2021,5/10/2021,Second Class,SG-20470,Consumer,20852,OFF-PA-10001870,19,3,9,44
8190,CA-2021-140375,2/10/2021,5/10/2021,Second Class,SG-20470,Consumer,20852,OFF-BI-10000320,7,1,3,38
8191,US-2023-155866,17/11/2023,21/11/2023,Standard Class,CC-12370,Consumer,10011,OFF-PA-10004735,38,6,18,88
8192,US-2023-155866,17/11/2023,21/11/2023,Standard Class,CC-12370,Consumer,10011,FUR-FU-10004091,187,4,76,76
8193,CA-2021-141327,30/11/2021,3/12/2021,First Class,LR-16915,Consumer,27707,OFF-BI-10000546,6,7,,48
8194,CA-2021-141327,30/11/2021,3/12/2021,First Class,LR-16915,Consumer,27707,OFF-AP-10001293,98,3,,352
8195,CA-2021-141327,30/11/2021,3/12/2021,First Class,LR-16915,Consumer,27707,FUR-FU-10000576,335,2,,744
8196,CA-2021-136700,6/12/2021,11/12/2021,Second Class,DB-13120,Corporate,93101,OFF-PA-10004519,8,2,4,96
8197,CA-2023-102736,5/9/2023,9/9/2023,Standard Class,LP-17095,Consumer,37918,TEC-AC-10004568,89,4,,568
8198,CA-2023-102736,5/9/2023,9/9/2023,Standard Class,LP-17095,Consumer,37918,OFF-AR-10001897,71,5,,96
8199,CA-2023-102736,5/9/2023,9/9/2023,Standard Class,LP-17095,Consumer,37918,OFF-PA-10001800,15,3,,552
8200,CA-2023-125269,24/04/2023,30/04/2023,Standard Class,AF-10870,Consumer,60610,OFF-BI-10001628,10,5,,43
8201,CA-2023-125269,24/04/2023,30/04/2023,Standard Class,AF-10870,Consumer,60610,OFF-ST-10004123,72,1,,784
8202,CA-2021-114811,8/11/2021,8/11/2021,Same Day,KD-16495,Corporate,10024,OFF-ST-10000885,67,5,16,15
8203,CA-2021-114811,8/11/2021,8/11/2021,Same Day,KD-16495,Corporate,10024,TEC-PH-10004165,549,2,142,98
8204,CA-2021-114811,8/11/2021,8/11/2021,Same Day,KD-16495,Corporate,10024,FUR-FU-10002240,11,3,4,82
8205,CA-2021-114811,8/11/2021,8/11/2021,Same Day,KD-16495,Corporate,10024,TEC-MA-10000045,4643,4,2229,8
8206,CA-2021-114811,8/11/2021,8/11/2021,Same Day,KD-16495,Corporate,10024,FUR-CH-10003746,577,2,,764
8207,CA-2021-122266,26/04/2021,30/04/2021,Standard Class,SA-20830,Consumer,32114,FUR-TA-10000577,191,1,,5155
8208,CA-2021-122266,26/04/2021,30/04/2021,Standard Class,SA-20830,Consumer,32114,OFF-AR-10004757,2,1,,624
8209,CA-2021-141565,20/09/2021,24/09/2021,Standard Class,BG-11035,Consumer,37211,OFF-BI-10000545,1369,6,,764
8210,CA-2021-141565,20/09/2021,24/09/2021,Standard Class,BG-11035,Consumer,37211,OFF-ST-10001522,294,4,,368
8211,CA-2023-128769,7/9/2023,12/9/2023,Standard Class,DM-12955,Corporate,37211,OFF-AP-10001271,81,2,,568
8212,CA-2022-116337,7/11/2022,12/11/2022,Standard Class,MC-17845,Consumer,75220,FUR-FU-10002030,44,5,,46
8213,CA-2022-116337,7/11/2022,12/11/2022,Standard Class,MC-17845,Consumer,75220,OFF-ST-10001272,314,3,,88
8214,CA-2021-120845,25/09/2021,2/10/2021,Standard Class,ML-17395,Corporate,37130,OFF-BI-10001116,6,4,,336
8215,CA-2021-120845,25/09/2021,2/10/2021,Standard Class,ML-17395,Corporate,37130,OFF-PA-10004665,10,1,,48
8216,CA-2021-120845,25/09/2021,2/10/2021,Standard Class,ML-17395,Corporate,37130,OFF-BI-10004506,2,1,,469
8217,CA-2021-120845,25/09/2021,2/10/2021,Standard Class,ML-17395,Corporate,37130,OFF-BI-10001982,3,2,,264
8218,CA-2020-120775,3/10/2020,7/10/2020,Standard Class,RD-19930,Consumer,75217,OFF-FA-10002676,4,3,,344
8219,CA-2020-120775,3/10/2020,7/10/2020,Standard Class,RD-19930,Consumer,75217,FUR-FU-10000758,31,3,,776
8220,CA-2020-120775,3/10/2020,7/10/2020,Standard Class,RD-19930,Consumer,75217,OFF-LA-10002271,4,2,,928
8221,CA-2020-120775,3/10/2020,7/10/2020,Standard Class,RD-19930,Consumer,75217,OFF-BI-10002609,1,3,,788
8222,CA-2020-120775,3/10/2020,7/10/2020,Standard Class,RD-19930,Consumer,75217,OFF-FA-10000254,15,4,,72
8223,CA-2020-152905,18/02/2020,24/02/2020,Standard Class,AB-10015,Consumer,76017,OFF-ST-10000321,12,2,,624
8224,CA-2022-104633,12/6/2022,16/06/2022,Standard Class,EA-14035,Corporate,91104,OFF-PA-10000241,185,6,83,88
8225,CA-2022-104633,12/6/2022,16/06/2022,Standard Class,EA-14035,Corporate,91104,OFF-PA-10004782,12,2,6,96
8226,CA-2023-104136,1/11/2023,4/11/2023,Second Class,SF-20065,Consumer,2149,OFF-PA-10004243,189,10,91,7
8227,CA-2023-104136,1/11/2023,4/11/2023,Second Class,SF-20065,Consumer,2149,OFF-PA-10001033,40,1,20,99
8228,CA-2022-123050,4/4/2022,8/4/2022,Second Class,BC-11125,Home Office,12180,FUR-FU-10000723,82,2,7,64
8229,CA-2022-123050,4/4/2022,8/4/2022,Second Class,BC-11125,Home Office,12180,OFF-ST-10003455,31,2,8,2
8230,CA-2022-123050,4/4/2022,8/4/2022,Second Class,BC-11125,Home Office,12180,TEC-AC-10001109,89,3,37,97
8231,CA-2022-162355,30/06/2022,2/7/2022,Second Class,PF-19165,Consumer,30328,OFF-AR-10004344,35,3,9,97
8232,CA-2022-162355,30/06/2022,2/7/2022,Second Class,PF-19165,Consumer,30328,FUR-BO-10004695,1266,7,291,86
8233,CA-2020-158225,22/09/2020,28/09/2020,Standard Class,SE-20110,Consumer,95123,OFF-ST-10000675,169,5,42,45
8234,CA-2020-158225,22/09/2020,28/09/2020,Standard Class,SE-20110,Consumer,95123,OFF-ST-10002301,40,2,0,68
8235,CA-2023-102204,1/5/2023,6/5/2023,Standard Class,CJ-12010,Consumer,32216,OFF-SU-10001212,3,2,,328
8236,CA-2023-102204,1/5/2023,6/5/2023,Standard Class,CJ-12010,Consumer,32216,FUR-TA-10001889,933,4,,262
8237,CA-2023-102204,1/5/2023,6/5/2023,Standard Class,CJ-12010,Consumer,32216,FUR-CH-10002024,2803,5,,92
8238,CA-2023-103065,20/10/2023,20/10/2023,Same Day,PT-19090,Consumer,32216,OFF-ST-10000617,4,2,,768
8239,CA-2023-103065,20/10/2023,20/10/2023,Same Day,PT-19090,Consumer,32216,OFF-PA-10000380,6,1,,672
8240,CA-2023-103065,20/10/2023,20/10/2023,Same Day,PT-19090,Consumer,32216,OFF-AR-10003251,4,2,,448
8241,CA-2023-103065,20/10/2023,20/10/2023,Same Day,PT-19090,Consumer,32216,FUR-FU-10000175,43,4,,936
8242,CA-2020-109855,1/9/2020,5/9/2020,Standard Class,LH-16900,Consumer,10009,OFF-BI-10004716,23,2,,744
8243,CA-2020-109855,1/9/2020,5/9/2020,Standard Class,LH-16900,Consumer,10009,TEC-AC-10002842,357,,,12
8244,CA-2020-109897,12/8/2020,16/08/2020,Standard Class,BW-11200,Consumer,94122,TEC-PH-10003691,806,8,,336
8245,CA-2020-109897,12/8/2020,16/08/2020,Standard Class,BW-11200,Consumer,94122,FUR-FU-10002878,85,3,31,44
8246,US-2020-143581,19/08/2020,23/08/2020,Standard Class,BS-11365,Corporate,31907,OFF-ST-10000991,344,3,10,91
8247,CA-2021-129217,10/5/2021,10/5/2021,Same Day,DP-13390,Home Office,60505,OFF-AP-10002439,70,5,,97
8248,CA-2021-129217,10/5/2021,10/5/2021,Same Day,DP-13390,Home Office,60505,OFF-AR-10004602,36,2,,784
8249,CA-2022-133816,10/5/2022,13/05/2022,Second Class,CS-12400,Home Office,19134,TEC-PH-10001795,743,2,,988
8250,CA-2021-140221,5/3/2021,9/3/2021,Second Class,MS-17365,Consumer,60653,OFF-BI-10002854,11,2,,212
8251,CA-2021-140221,5/3/2021,9/3/2021,Second Class,MS-17365,Consumer,60653,FUR-FU-10000023,4,2,,712
8252,CA-2021-140221,5/3/2021,9/3/2021,Second Class,MS-17365,Consumer,60653,OFF-AP-10000828,180,5,,98
8253,CA-2021-140221,5/3/2021,9/3/2021,Second Class,MS-17365,Consumer,60653,OFF-ST-10000777,60,2,,416
8254,CA-2023-152310,12/8/2023,19/08/2023,Standard Class,DK-12895,Consumer,98103,TEC-CO-10000971,299,1,89,99
8255,CA-2023-152310,12/8/2023,19/08/2023,Standard Class,DK-12895,Consumer,98103,OFF-PA-10003134,192,4,92,16
8256,CA-2023-152310,12/8/2023,19/08/2023,Standard Class,DK-12895,Consumer,98103,TEC-PH-10002538,242,8,,624
8257,CA-2023-152310,12/8/2023,19/08/2023,Standard Class,DK-12895,Consumer,98103,OFF-ST-10001228,46,3,11,74
8258,CA-2023-152310,12/8/2023,19/08/2023,Standard Class,DK-12895,Consumer,98103,TEC-AC-10000397,174,5,12,95
8259,CA-2023-152310,12/8/2023,19/08/2023,Standard Class,DK-12895,Consumer,98103,OFF-BI-10004308,100,6,,704
8260,CA-2022-118101,26/06/2022,26/06/2022,Same Day,SN-20560,Home Office,48066,OFF-PA-10000357,368,9,180,91
8261,CA-2022-118101,26/06/2022,26/06/2022,Same Day,SN-20560,Home Office,48066,OFF-BI-10000773,8,1,3,2
8262,CA-2022-118101,26/06/2022,26/06/2022,Same Day,SN-20560,Home Office,48066,OFF-ST-10001837,171,4,44,4
8263,CA-2022-100307,15/12/2022,19/12/2022,Standard Class,TC-21475,Home Office,72701,OFF-PA-10002552,19,3,9,44
8264,CA-2021-138457,13/09/2021,17/09/2021,Standard Class,AM-10705,Consumer,28540,OFF-BI-10000014,13,4,,92
8265,CA-2020-131800,30/12/2020,4/1/2021,Standard Class,AJ-10960,Consumer,10035,OFF-AP-10004136,122,3,30,94
8266,CA-2020-131800,30/12/2020,4/1/2021,Standard Class,AJ-10960,Consumer,10035,OFF-BI-10003429,35,7,,448
8267,CA-2020-118304,29/04/2020,4/5/2020,Standard Class,KH-16360,Consumer,19901,TEC-PH-10000376,19,2,5,98
8268,CA-2023-121790,30/01/2023,6/2/2023,Standard Class,LP-17095,Consumer,60505,FUR-TA-10003469,69,1,,375
8269,CA-2023-121790,30/01/2023,6/2/2023,Standard Class,LP-17095,Consumer,60505,OFF-SU-10004231,31,4,,68
8270,CA-2023-121790,30/01/2023,6/2/2023,Standard Class,LP-17095,Consumer,60505,TEC-PH-10002584,2003,4,,168
